DrugBank ID,Name,Drug Groups,SMILES,Formula,Doping,Drug Categories,Target_Names,Similar Structure,State 
DB01329,Cefoperazone,approved; investigational,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=C(O)C=C1)C(O)=O,C25H27N9O8S2,,"Amides, Anti-Bacterial Agents, Anti-Infective Agents, Antibacterials for Systemic Use, Antiinfectives for Systemic Use, beta-Lactams, Cephalosporins, Heterocyclic Compounds, Fused-Ring, Lactams, Nephrotoxic agents, OAT1/SLC22A6 inhibitors, OAT3/SLC22A8 Inhibitors, Sulfur Compounds, Thiazines, Third-Generation Cephalosporins"," Peptidoglycan synthase FtsI,  Penicillin-binding protein 1B,  Penicillin-binding protein 2,  Penicillin-binding protein 1A,  Penicillin-binding protein 1B,  D-alanyl-D-alanine carboxypeptidase DacC,  Penicillin-binding protein 1A,  D-alanyl-D-alanine carboxypeptidase DacA,  D-alanyl-D-alanine carboxypeptidase DacB,  Serum albumin,  Solute carrier family 22 member 6,  Solute carrier family 22 member 8,  Solute carrier family 22 member 11,  Solute carrier family 22 member 7","DB01329, DB00923, DB01326, DB00430, DB13266, DB14725, DB01328, DB13638, DB00229, DB01150, DB00274, DB01140, DB09062, DB00267, DB00567, DB01330, DB13821, DB01327, DB01212, DB13778, DB00689, DB13499, DB14879, DB00833, DB13470, DB11485, DB00671, DB11592, DB01413, DB05735",
DB01330,Cefotetan,approved,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)C1SC(S1)=C(C(N)=O)C(O)=O)OC)C(O)=O,C17H17N7O8S4,,"Amides, Anti-Bacterial Agents, Anti-Infective Agents, Antibacterials for Systemic Use, Antiinfectives for Systemic Use, beta-Lactams, Cephalosporins, Cephamycins, Drugs that are Mainly Renally Excreted, Heterocyclic Compounds, Fused-Ring, Lactams, Nephrotoxic agents, Second-Generation Cephalosporins, Sulfur Compounds, Tetrazoles, Thiazines"," Penicillin-binding protein 3,  Serum albumin","DB01330, DB09062, DB00274, DB13638, DB01326, DB14725, DB01328, DB00430, DB00267, DB01329, DB00229, DB00923, DB13821, DB01327, DB01212, DB01331, DB13778, DB13266, DB05735, DB13470, DB14879, DB00671, DB09050, DB13667, DB00535, DB14733, DB00438, DB00493, DB11505, DB01413",
DB01331,Cefoxitin,approved,[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@]2(NC(=O)CC1=CC=CS1)OC)C(O)=O,C16H17N3O7S2,,"Amides, Anti-Bacterial Agents, Anti-Infective Agents, Antibacterials for Systemic Use, Antiinfectives for Systemic Use, beta-Lactams, Cephalosporins, Cephamycins, Heterocyclic Compounds, Fused-Ring, Lactams, Nephrotoxic agents, Second-Generation Cephalosporins, Sulfur Compounds, Thiazines"," D-alanyl-D-alanine carboxypeptidase DacC,  D-alanyl-D-alanine carboxypeptidase DacA,  D-alanyl-D-alanine endopeptidase,  D-alanyl-D-alanine carboxypeptidase DacB,  Penicillin-binding protein 1A,  Penicillin-binding protein 1B,  Peptidoglycan synthase FtsI,  Penicillin-binding protein 3,  Penicillin-binding protein 1b, 10. Penicillin-binding protein 2a, 11. Penicillin-binding protein 1A, 12. Penicillin-binding protein 2B,  Beta-lactamase","DB01331, DB00456, DB01112, DB00689, DB13461, DB09062, DB00274, DB01330, DB11592, DB13638, DB00493, DB01414, DB01416, DB03313, DB01139, DB09008, DB11385, DB00535, DB11505, DB01413, DB13504, DB00567, DB14879, DB01212, DB01150, DB01140, DB11485, DB00671, DB04918, DB14725",
DB01332,Ceftizoxime,approved; withdrawn,[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,C13H13N5O5S2,,"Amides, Anti-Bacterial Agents, Anti-Infective Agents, Antibacterials for Systemic Use, Antiinfectives for Systemic Use, beta-Lactams, Cephalosporins, Heterocyclic Compounds, Fused-Ring, Lactams, Nephrotoxic agents, OAT1/SLC22A6 inhibitors, OAT1/SLC22A6 Substrates, OAT3/SLC22A8 Inhibitors, OAT3/SLC22A8 Substrates, Sulfur Compounds, Thiazines, Third-Generation Cephalosporins"," Penicillin-binding protein 1A,  Penicillin-binding protein 1B,  D-alanyl-D-alanine carboxypeptidase DacC,  Solute carrier family 15 member 1,  Solute carrier family 22 member 6,  Solute carrier family 22 member 8","DB01332, DB13504, DB00535, DB01416, DB01413, DB00493, DB00671, DB00267, DB11485, DB11505, DB00438, DB01066, DB01212, DB01415, DB13470, DB14879, DB13461, DB13682, DB00229, DB03437, DB04918, DB13667, DB08375, DB01112, DB00833, DB06590, DB00567, DB03530, DB09050, DB01326",
DB01333,Cefradine,approved,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CCC=CC1)C(O)=O,C16H19N3O4S,,"Amides, Anti-Bacterial Agents, Anti-Infective Agents, Antibacterials for Systemic Use, Antiinfectives for Systemic Use, beta-Lactams, Cephalosporins, Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 Enzyme Inducers, Drugs that are Mainly Renally Excreted, First-Generation Cephalosporins, Heterocyclic Compounds, Fused-Ring, Lactams, MATE 1 Substrates, MATE substrates, Nephrotoxic agents, OAT1/SLC22A6 inhibitors, Sulfur Compounds, Thiazines"," Penicillin-binding protein 1A,  Cytochrome P450 3A4,  Solute carrier family 22 member 5,  Solute carrier family 15 member 1,  Solute carrier family 15 member 2,  Solute carrier family 22 member 6,  Multidrug and toxin extrusion protein 1","DB01333, DB11367, DB03938, DB00567, DB01140, DB01150, DB03313, DB01414, DB00689, DB14107, DB01139, DB00833, DB01326, DB00456, DB14725, DB09008, DB13266, DB13821, DB00923, DB01329, DB01112, DB01328, DB13300, DB01327, DB00229, DB13461, DB04918, DB11385, DB11592, DB09062",
DB01336,Metocurine,approved,[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3,C40H48N2O6,,"Agents producing tachycardia, Alkaloids, Amines, Anticholinergic Agents, Benzylisoquinolines, Central Nervous System Depressants, Curare Alkaloids, Heterocyclic Compounds, Fused-Ring, Isoquinolines, Muscarinic Antagonists, Muscle Relaxants, Muscle Relaxants, Peripherally Acting Agents, Musculo-Skeletal System, Neuromuscular Agents, Neuromuscular Blocking Agents, Neuromuscular-Blocking Agents (Nondepolarizing), Nicotinic Antagonists, Onium Compounds, Peripheral Nervous System Agents, Quaternary Ammonium Compounds, Tetrahydroisoquinolines"," Neuronal acetylcholine receptor subunit alpha-2,  Muscarinic acetylcholine receptor M2","DB01199, DB01336, DB00416, DB14066, DB18146, DB16824, DB12093, DB01135, DB13692, DB01226",
DB01337,Pancuronium,approved,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1,C35H60N2O4,,"Agents producing tachycardia, Androstanes, Androstanols, Anticholinergic Agents, Central Nervous System Depressants, Cholinergic Agents, Cholinesterase Inhibitors, Fused-Ring Compounds, Muscarinic Antagonists, Muscle Relaxants, Muscle Relaxants, Peripherally Acting Agents, Musculo-Skeletal System, Neuromuscular Agents, Neuromuscular Blocking Agents, Neuromuscular Nondepolarizing Blockade, Neuromuscular-Blocking Agents (Nondepolarizing), Neurotransmitter Agents, Nicotinic Antagonists, OCT1 inhibitors, OCT1 substrates, Peripheral Nervous System Agents, Steroids"," Neuronal acetylcholine receptor subunit alpha-2,  Muscarinic acetylcholine receptor M2,  Muscarinic acetylcholine receptor M3,  Cholinesterase,  Solute carrier family 22 member 1,  Solute carrier family 22 member 2","DB01337, DB01339, DB04834, DB00728, DB01338",
DB01338,Pipecuronium,approved,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CC[N+](C)(C)CC1)N1CC[N+](C)(C)CC1,C35H62N4O4,,"Agents producing tachycardia, Anticholinergic Agents, Central Nervous System Depressants, Cholinergic Agents, Cholinesterase Inhibitors, Muscarinic Antagonists, Muscle Relaxants, Muscle Relaxants, Peripherally Acting Agents, Musculo-Skeletal System, Neuromuscular Agents, Neuromuscular Blocking Agents, Neuromuscular-Blocking Agents (Nondepolarizing), Neurotransmitter Agents, Nicotinic Antagonists, Peripheral Nervous System Agents, Piperazines"," Neuronal acetylcholine receptor subunit alpha-2,  Muscarinic acetylcholine receptor M2,  Muscarinic acetylcholine receptor M3,  Cholinesterase","DB01338, DB01337, DB01339, DB00728, DB04834",
DB01339,Vecuronium,approved; investigational,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CCCCC1)[N+]1(C)CCCCC1,C34H57N2O4,,"Androstanes, Androstanols, Anticholinergic Agents, Central Nervous System Depressants, Cholinergic Agents, Fused-Ring Compounds, Muscle Relaxants, Muscle Relaxants, Peripherally Acting Agents, Musculo-Skeletal System, Neuromuscular Agents, Neuromuscular Blocking Agents, Neuromuscular Nondepolarizing Blockade, Neuromuscular-Blocking Agents (Nondepolarizing), Neurotransmitter Agents, Nicotinic Antagonists, P-glycoprotein substrates, Peripheral Nervous System Agents, Steroids"," Neuronal acetylcholine receptor subunit alpha-2,  P-glycoprotein 1","DB01337, DB01339, DB04834, DB00728, DB01338",
DB01340,Cilazapril,approved,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O,C22H31N3O5,,"ACE Inhibitors and Diuretics, Agents Acting on the Renin-Angiotensin System, Agents causing angioedema, Agents causing hyperkalemia, Angiotensin-Converting Enzyme Inhibitors, Antihypertensive Agents, Antihypertensive Agents Indicated for Hypertension, Cardiovascular Agents, Enzyme Inhibitors, Hypotensive Agents, P-glycoprotein inhibitors, Protease Inhibitors, Pyridazines"," Angiotensin-converting enzyme,  P-glycoprotein 1,  Solute carrier family 15 member 1,  Solute carrier family 15 member 2","DB01340, DB15565, DB00584",
DB01341,Dihydroquinidine barbiturate,experimental,,,,, Gamma-aminobutyric acid receptor subunit alpha-1,,
DB01342,Forasartan,experimental,CCCCC1=NN(CC2=CN=C(C=C2)C2=CC=CC=C2C2=NNN=N2)C(CCCC)=N1,C23H28N8,,"Agents Acting on the Renin-Angiotensin System, Agents causing angioedema, Agents causing hyperkalemia, Angiotensin II receptor antagonists, Angiotensin II Type 1 Receptor Blockers, Angiotensin Receptor Antagonists", Type-1 angiotensin II receptor,DB01342,
DB01344,Tolevamer,approved; investigational,,,,"Acids, Acids, Noncarboxylic, Benzene Derivatives, Benzylidene Compounds, Cation Exchange Resins, Chelating Agents, Compounds used in a research, industrial, or household setting, Drugs for Treatment of Hyperkalemia and Hyperphosphatemia, Ion Exchange Resins, Laboratory Chemicals, Macromolecular Substances, Plastics, Polymers, Polystyrene Sulfonates, Potassium Binder, Potassium Ion Exchange Activity, Potassium-removing Agents, Sequestering Agents, Styrene, Styrenes, Sulfur Acids, Sulfur Compounds", Potassium,,
DB01345,Potassium cation,approved; investigational,[K+],K,,"Agents causing hyperkalemia, Diuretics, Drugs that are Mainly Renally Excreted, Increased Large Intestinal Motility, Inhibition Large Intestine Fluid/Electrolyte Absorption, Minerals, Osmotic Activity, Potassium Salt, Replacement Preparations", Sodium/potassium-transporting ATPase subunit alpha-1,"DB01345, DB14500",
DB01346,Quinidine barbiturate,approved,CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1.COC1=CC2=C(C=CN=C2C=C1)C(O)C1CC2CCN1CC2C=C,C32H36N4O5,,," Gamma-aminobutyric acid receptor subunit alpha-1,  Gamma-aminobutyric acid receptor subunit alpha-2,  Sodium channel protein type 5 subunit alpha,  Potassium channel subfamily K member 1,  Glutamate receptor 2","DB01346, DB00468, DB00908, DB13718, DB15300, DB16831",
DB01347,Saprisartan,experimental,CCC1=NC(C2CC2)=C(N1CC1=CC2=C(OC(=C2Br)C2=CC=CC=C2NS(=O)(=O)C(F)(F)F)C=C1)C(N)=O,C25H22BrF3N4O4S,,"Agents Acting on the Renin-Angiotensin System, Agents causing angioedema, Agents causing hyperkalemia, Angiotensin II receptor antagonists, Angiotensin II Type 1 Receptor Blockers, Angiotensin Receptor Antagonists, Antihypertensive Agents, Cardiovascular Agents, Heterocyclic Compounds, Fused-Ring", Type-1 angiotensin II receptor,DB01347,
DB01348,Spirapril,approved,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2,C22H30N2O5S2,,"Agents Acting on the Renin-Angiotensin System, Agents causing angioedema, Agents causing hyperkalemia, Amino Acids, Peptides, and Proteins, Angiotensin-Converting Enzyme Inhibitors, Antihypertensive Agents, Cardiovascular Agents, Dipeptides, Enzyme Inhibitors, Oligopeptides, Peptides, Protease Inhibitors"," Angiotensin-converting enzyme,  Solute carrier family 15 member 1,  Solute carrier family 15 member 2",DB01348,
DB01349,Tasosartan,experimental,CC1=NC(C)=C2CCC(=O)N(CC3=CC=C(C=C3)C3=CC=CC=C3C3=NNN=N3)C2=N1,C23H21N7O,,"Agents Acting on the Renin-Angiotensin System, Agents causing hyperkalemia, Angiotensin II receptor blockers (ARBs), plain, Angiotensin Receptor Antagonists, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Substrates"," Type-1 angiotensin II receptor,  Type-2 angiotensin II receptor,  Cytochrome P450 3A4",DB01349,
DB01351,Amobarbital,approved; illicit,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,C11H18N2O3,,"Anticholinergic Agents, Anticonvulsants, Barbiturates, Barbiturates, Plain, Central Nervous System Agents, Central Nervous System Depressants, Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 Enzyme Inducers, GABA Agents, GABA Modulators, Hypnotics and Sedatives, Nervous System, Neurotransmitter Agents, Nicotinic Antagonists, Psycholeptics, Pyrimidines, Pyrimidinones"," Gamma-aminobutyric acid receptor subunit alpha-1,  Gamma-aminobutyric acid receptor subunit alpha-2,  Gamma-aminobutyric acid receptor subunit alpha-3,  Gamma-aminobutyric acid receptor subunit alpha-4,  Gamma-aminobutyric acid receptor subunit alpha-5,  Gamma-aminobutyric acid receptor subunit alpha-6,  Neuronal acetylcholine receptor subunit alpha-4,  Neuronal acetylcholine receptor subunit alpha-7,  Glutamate receptor 2, 10. Glutamate receptor ionotropic, kainate 2","DB01351, DB01353, DB00312, DB00237, DB01483, DB00418, DB13770, DB00241, DB00306, DB00463, DB13577",
DB01352,Aprobarbital,experimental; illicit,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,C10H14N2O3,,"Anticholinergic Agents, Barbiturates, Plain, Central Nervous System Depressants, Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP3A4 Inducers, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 Enzyme Inducers, Hypnotics and Sedatives, Nervous System, Nicotinic Antagonists, Psycholeptics, Pyrimidines, Pyrimidinones"," Gamma-aminobutyric acid receptor subunit alpha-1,  Gamma-aminobutyric acid receptor subunit alpha-2,  Gamma-aminobutyric acid receptor subunit alpha-3,  Gamma-aminobutyric acid receptor subunit alpha-4,  Gamma-aminobutyric acid receptor subunit alpha-5,  Gamma-aminobutyric acid receptor subunit alpha-6,  Neuronal acetylcholine receptor subunit alpha-4,  Neuronal acetylcholine receptor subunit alpha-7,  Glutamate receptor 2, 10. Glutamate receptor ionotropic, kainate 2,  Cytochrome P450 3A4","DB01352, DB00306, DB13577, DB00418, DB00241, DB00237, DB01483, DB13229, DB00312, DB13770, DB13221, DB13253, DB00474, DB01353, DB00463",
DB01353,Butobarbital,approved; illicit,CCCCC1(CC)C(=O)NC(=O)NC1=O,C10H16N2O3,,"Anticholinergic Agents, Barbiturates, Plain, Central Nervous System Agents, Central Nervous System Depressants, Hypnotics and Sedatives, Nervous System, Nicotinic Antagonists, Psycholeptics, Pyrimidines, Pyrimidinones"," Gamma-aminobutyric acid receptor subunit alpha-2,  Gamma-aminobutyric acid receptor subunit alpha-3,  Gamma-aminobutyric acid receptor subunit alpha-4,  Gamma-aminobutyric acid receptor subunit alpha-5,  Gamma-aminobutyric acid receptor subunit alpha-6,  Gamma-aminobutyric acid receptor subunit alpha-1,  Neuronal acetylcholine receptor subunit alpha-4,  Neuronal acetylcholine receptor subunit alpha-7,  Glutamate receptor 2, 10. Glutamate receptor ionotropic, kainate 2","DB01353, DB01351, DB00312, DB00237, DB01483, DB00418, DB13770, DB00241, DB00306, DB00463, DB13577, DB01352, DB13253",
DB01354,Heptabarbital,experimental,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1,C13H18N2O3,,"Anticholinergic Agents, Barbiturates, Plain, Central Nervous System Depressants, Hypnotics and Sedatives, Nervous System, Nicotinic Antagonists, Psycholeptics, Pyrimidines, Pyrimidinones"," Gamma-aminobutyric acid receptor subunit alpha-1,  Gamma-aminobutyric acid receptor subunit alpha-2,  Gamma-aminobutyric acid receptor subunit alpha-3,  Gamma-aminobutyric acid receptor subunit alpha-4,  Gamma-aminobutyric acid receptor subunit alpha-5,  Gamma-aminobutyric acid receptor subunit alpha-6,  Neuronal acetylcholine receptor subunit alpha-4,  Neuronal acetylcholine receptor subunit alpha-7,  Glutamate receptor 2, 10. Glutamate receptor ionotropic, kainate 2","DB01354, DB13737, DB13805, DB01355, DB13377, DB13770",
DB01355,Hexobarbital,experimental,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,C12H16N2O3,,"Adjuvants, Anesthetics, Anesthetics, General, Anticholinergic Agents, Anticonvulsants, Barbiturates, Barbiturates, Plain, Central Nervous System Agents, Central Nervous System Depressants, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 Substrates, GABA Agents, GABA Modulators, Hypnotics and Sedatives, Nervous System, Neurotransmitter Agents, Nicotinic Antagonists, Psycholeptics, Pyrimidines, Pyrimidinones"," Gamma-aminobutyric acid receptor subunit alpha-2,  Gamma-aminobutyric acid receptor subunit alpha-3,  Gamma-aminobutyric acid receptor subunit alpha-4,  Gamma-aminobutyric acid receptor subunit alpha-5,  Gamma-aminobutyric acid receptor subunit alpha-6,  Gamma-aminobutyric acid receptor subunit alpha-1,  Neuronal acetylcholine receptor subunit alpha-4,  Neuronal acetylcholine receptor subunit alpha-7,  Glutamate receptor 2, 10. Glutamate receptor ionotropic, kainate 2,  Cytochrome P450 2C19,  Cytochrome P450 2C9,  Prostaglandin G/H synthase 1","DB01355, DB13737, DB01354, DB13805, DB13377",
DB01356,Lithium cation,experimental,[Li+],Li,,"Antidepressive Agents, Antimanic Agents, Antipsychotic Agents, Central Nervous System Depressants, Highest Risk QTc-Prolonging Agents, Lithium Compounds, Mood Stabilizer, Nephrotoxic agents, Neurotoxic agents, Psychotropic Drugs, QTc Prolonging Agents, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Serotonin Agents, Serotonin Modulators"," Glycogen synthase kinase-3 beta,  Inositol monophosphatase 1,  Inositol monophosphatase 2,  Glutamate receptor 3",DB01356,
DB01357,Mestranol,approved,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3,C21H26O2,,"Adrenal Cortex Hormones, Contraceptive Agents, Female, Contraceptive Agents, Hormonal, Contraceptives, Oral, Contraceptives, Oral, Hormonal, Cytochrome P-450 CYP2C8 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 Substrates, Estradiol Congeners, Estrogen Contraceptives, Estrogenic Steroids, Alkylated, Estrogens, Ethinyl Estradiol, Fused-Ring Compounds, Gonadal Hormones, Gonadal Steroid Hormones, Hormonal Contraceptives for Systemic Use, Hormones, Hormones, Hormone Substitutes, and Hormone Antagonists, Hyperglycemia-Associated Agents, Norpregnanes, Norpregnatrienes, Norsteroids, Reproductive Control Agents, Steroids, Thyroxine-binding globulin inducers"," Estrogen receptor alpha,  Cytochrome P450 3A4,  Cytochrome P450 2C8,  Cytochrome P450 2C9","DB01357, DB00977, DB13386, DB02342, DB04575, DB12487, DB00783, DB04573, DB07702, DB07706, DB13952, DB12235, DB13418, DB07707, DB15690, DB13956, DB13953, DB07891, DB13954",
DB01359,Penbutolol,approved; investigational,CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1,C18H29NO2,,"Adrenergic Agents, Adrenergic Antagonists, Adrenergic beta-Antagonists, Agents causing hyperkalemia, Alcohols, Amines, Amino Alcohols, Antidepressive Agents, Antihypertensive Agents, Beta Blocking Agents, Non-Selective, Bradycardia-Causing Agents, Cardiovascular Agents, Central Nervous System Depressants, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 Substrates, Drugs that are Mainly Renally Excreted, Hypotensive Agents, Negative Inotrope, Neurotransmitter Agents, Phenoxypropanolamines, Propanolamines, Propanols, Serotonin 5-HT1 Receptor Antagonists, Serotonin 5-HT1A Receptor Antagonists, Serotonin Agents, Serotonin Receptor Antagonists"," Beta-1 adrenergic receptor,  Beta-2 adrenergic receptor,  5-hydroxytryptamine receptor 1A,  5-hydroxytryptamine receptor 1B,  Cytochrome P450 2D6,  Alpha-1-acid glycoprotein 1","DB01359, DB01182, DB15410, DB00866, DB01203",
DB01362,Iohexol,approved,CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,C19H26I3N3O9,,"Acids, Carbocyclic, Agents that reduce seizure threshold, Benzene Derivatives, Benzoates, Compounds used in a research, industrial, or household setting, Contrast Media, Diagnostic Uses of Chemicals, Iodinated Contrast Agents, Iodobenzoates, Radiographic Contrast Agent, Roentgenography, Triiodobenzoic Acids, Watersoluble, Nephrotropic, Low Osmolar X-Ray Contrast Media, X-Ray Contrast Activity, X-Ray Contrast Media, Iodinated",,"DB01362, DB09135, DB13861, DB01249, DB11705, DB12439, DB09134, DB09156, DB12407, DB08947, DB09487, DB13444, DB09313, DB01578",
DB01364,Ephedrine,approved,CN[C@@H](C)[C@H](O)C1=CC=CC=C1,C10H15NO,,"Adrenergic Agents, Adrenergic Agonists, Adrenergic alpha-Agonists, Adrenergic and Dopaminergic Agents, Adrenergic beta-Agonists, Adrenergics for Systemic Use, Agents producing tachycardia, Agents that produce hypertension, Alcohols, Alimentary Tract and Metabolism, Alpha-and Beta-adrenergic Agonists, Amines, Amino Alcohols, Antiobesity Preparations, Excl. Diet Products, Autonomic Agents, Cardiac Stimulants Excl. Cardiac Glycosides, Cardiac Therapy, Cardiovascular Agents, Central Nervous System Agents, Central Nervous System Stimulants, Centrally Acting Antiobesity Products, Cholinesterase substrates, Drugs for Obstructive Airway Diseases, Epinephrine and similars, Ethylamines, Herbs and Natural Products, Increased Norepinephrine Activity, Mydriatics and Cycloplegics, Nasal Preparations, Neurotransmitter Agents, Norepinephrine Releasing Agents, Ophthalmologicals, Peripheral Nervous System Agents, Phenethylamines, Propanolamines, Propanols, Sensory Organs, Sympathomimetic (Adrenergic) Agents, Sympathomimetics, Sympathomimetics Excl. Antiglaucoma Preparations, Sympathomimetics, Plain, Vasoconstrictor Agents"," Alpha-1A adrenergic receptor,  Beta-1 adrenergic receptor,  Beta-2 adrenergic receptor,  Sodium-dependent noradrenaline transporter,  Cholinesterase,  Acetylcholinesterase,  Serum albumin,  Synaptic vesicular amine transporter","DB00852, DB01364, DB14752, DB11278, DB11587, DB00397, DB01486, DB11610, DB00867, DB01577, DB09571, DB15902",
